task_id,task_name,primary_skill,secondary_skill,complexity_level,estimated_hours,required_experience,team_size,dependencies,critical_path,resource_notes,alternative_approach
US-003-T02,"Implement Doubles and Turn Passing Logic",Backend Development,N/A,Medium,8.3,Mid,1,"US-003-T01, US-007-T01",TRUE,"This logic is a key part of the TurnManager state machine and has several edge cases (e.g., 3rd double, getting out of jail). Requires careful implementation.","Handle this with simple boolean flags, but a state machine approach (from US-003-T01) is more robust for managing the different turn phases."
US-007-T02,"Integrate DiceService with TurnManager",Backend Development,N/A,Low,2.0,Junior,1,"US-007-T01, US-003-T01",TRUE,"A simple integration task. Good for a junior developer to understand how services are called within the core game loop.","Have the TurnManager generate its own random numbers, but this violates the Single Responsibility Principle; a dedicated service is better."
US-019-T01,"Implement Animated Token Movement",Frontend Development,N/A,High,16.7,Senior,1,"US-017-T02, US-015-T03","The pathing logic and smooth camera follow are complex. A senior frontend dev is needed to ensure the animation is polished and performs well, and correctly syncs with the game state.","Instantly teleport the token to the new space, but this violates the 'animated token movement' requirement and feels cheap."
US-018-T02,"Develop HUDController for Data Binding",Frontend Development,Backend Development,Medium,8.3,Mid,1,"US-018-T01, US-001-T02",TRUE,"Requires a good understanding of how to efficiently update UI in Unity. An event-driven approach is recommended to avoid polling the game state every frame.","The HUDController could directly reference the GameState object and update itself every frame, but this is inefficient and couples the view to the model too tightly."
US-018-T03,"Integrate HUD with Game Event System",Frontend Development,Backend Development,Medium,9.2,Mid,1,"US-018-T02, US-003-T01",TRUE,"This task solidifies the event-driven architecture. The developer must ensure the HUD correctly subscribes and unsubscribes from events to prevent memory leaks.","Have the GameState manager directly call methods on the HUDController, but this creates tight coupling. An event system is more flexible."
US-030-T02,"Write Unit Tests for TurnManager State Machine",Quality Assurance,Backend Development,High,10.3,Senior,1,"US-003-T01, US-030-T01",TRUE,"Testing a state machine is complex. It requires setting up specific initial states and verifying all possible transitions. A senior QA or dev is best suited for this.","Only perform manual E2E testing, but this is slow, error-prone, and cannot cover all edge cases reliably."
US-030-T03,"Write Unit Tests for RuleEngine - Financial Rules",Quality Assurance,Backend Development,High,12.7,Senior,1,"US-002-T01, US-030-T01",TRUE,"The financial rules have many permutations (rent with houses, railroads, etc.). The test suite must be comprehensive to ensure 100% rule accuracy. This is a critical task.","Assume the logic is correct and rely on playtesting, but this is a high-risk approach for a core, non-negotiable feature."
US-002-T03,"Implement Building and Development Rules in RuleEngine",Backend Development,N/A,High,14.7,Senior,1,US-002-T01,TRUE,"The 'even building' rule is notoriously complex to implement correctly as it requires checking the state of a group of properties. A senior dev is required.","Ignore the 'even building' rule, but this would be a major violation of the official rules and unbalance the game."
US-002-T04,"Implement Trading and Mortgaging Rules in RuleEngine",Backend Development,N/A,Medium,11.5,Mid,1,US-002-T01,TRUE,"The logic here is simpler than building rules but still critical. It involves state validation (can't trade developed property) and financial calculations.","Allow trading of developed properties, but this violates the official rules and creates complex asset transfer scenarios."
US-003-T03,"Implement Jail Logic in TurnManager",Backend Development,N/A,Medium,6.2,Mid,1,US-003-T01,TRUE,"This is a special state within the TurnManager that bypasses the normal turn flow. It has its own set of choices and outcomes that need to be handled carefully.","Treat 'In Jail' as just another space, but this fails to implement the core mechanics of being trapped and needing to escape."
US-004-T01,Implement Bank Data Model,Backend Development,N/A,Low,3.0,Junior,1,US-001-T02,TRUE,"Simple data class. Good task for a junior developer.","Merge bank state (houses/hotels) directly into the GameState class, but a separate BankState class provides better organization."
US-004-T02,Create BankService for Transactions,Backend Development,N/A,Medium,9.3,Mid,1,US-004-T01,TRUE,"This service centralizes all economic activity. It must be robust and ensure all transactions are logged for auditability (REQ-1-028).","Allow any system to modify bank/player cash directly, but this would make the economy impossible to debug or audit."
US-005-T01,"Define Card Data Structure and Load from JSON",Backend Development,Data Engineering,Medium,6.3,Mid,1,"",TRUE,"A data-driven approach is crucial for maintainability and localization. The JSON schema must be well-designed to handle all possible card actions.","Hardcode all card effects in a large switch statement, but this is brittle, difficult to modify, and prevents non-programmers from editing card text."
US-005-T02,"Implement CardDeck Management Logic",Backend Development,N/A,Low,5.2,Junior,1,US-005-T01,TRUE,"Standard logic for managing a deck of cards (shuffle, draw, return). Good for a junior developer to implement once the data structure is defined.","Don't shuffle the cards, but this would make the game predictable and violate the spirit of the game."
US-005-T03,"Implement Card Effect Executor using Command Pattern",Backend Development,N/A,High,16.3,Senior,1,"US-005-T02, US-003-T01",TRUE,"Using the Command Pattern is a key architectural decision for scalability. A senior dev should design and implement this to handle all card actions in a decoupled way.","Use a giant `if/else` or `switch` block in one method, but this becomes unmaintainable as new card types are added."
US-006-T01,"Develop Board Space Action Controller and GO Logic",Backend Development,N/A,Medium,5.3,Mid,1,US-003-T01,TRUE,"This controller orchestrates the actions for all 40 board spaces. The logic for passing GO is a classic problem involving modular arithmetic.","Check for passing GO in the token movement script, but this couples visual logic with game logic. It should be handled by the core rule system."
US-006-T02,"Implement Jail and Free Parking Space Logic",Backend Development,N/A,Low,6.0,Junior,1,US-006-T01,TRUE,"Straightforward logic to implement. The 'Go to Jail' action requires a state change, while the others are no-ops. Good task for a junior dev.","Implement house rules for Free Parking (e.g., collecting tax money), but this is explicitly forbidden by REQ-1-008."
US-006-T03,"Implement Tax Space Logic and Net Worth Calculation",Backend Development,N/A,Medium,5.3,Mid,1,US-006-T01,TRUE,"The Net Worth calculation is a non-trivial query of the player's assets and must be accurate. Presenting the choice to the human player requires UI integration.","Always charge the flat $200 tax, but this removes a strategic choice from the game and violates the official rules."
US-011-T01,"Research and Select a Behavior Tree Library",Backend Development,N/A,Medium,8.0,Senior,1,"",TRUE,"This is an important architectural decision. A senior AI developer should evaluate the options based on performance, features, and ease of integration.","Build a custom AI system from scratch using state machines or GOAP, but Behavior Trees are specified by REQ-1-063 and are well-suited for this type of AI."
US-011-T02,"Integrate Behavior Tree Framework and Create AI Controller",Backend Development,N/A,Medium,8.5,Senior,1,"US-011-T01, US-003-T01",TRUE,"Integration can be complex. The AI controller must correctly interface with the TurnManager to ensure the AI only 'thinks' and acts on its turn.","Run the Behavior Tree in every frame (in Update), but this is very inefficient. It should only be ticked when it is the AI's turn to act."
US-030-T04,"Write Unit Tests for RuleEngine - Property and Building Rules",Quality Assurance,Backend Development,High,14.3,Senior,1,"US-002-T01, US-030-T01",TRUE,"The 'even building' rule logic is complex and has many edge cases. This requires a comprehensive and well-designed test suite to ensure correctness.","Rely on manual playtesting, but this is unlikely to catch all edge cases related to the building rules, which are critical for game balance."
US-011-T03,"Implement Base Classes for Custom BT Nodes",Backend Development,N/A,Medium,10.2,Senior,1,US-011-T02,TRUE,"A key architectural task to ensure all future AI logic nodes are consistent and easy to create. A senior developer should establish this framework.","Have each BT node implement its own connection to the game state, but this leads to massive code duplication and makes the AI logic hard to maintain."
US-012-T01,"Define AI Parameters and Create JSON Files",Backend Development,Design,Low,3.8,Mid,1,"",TRUE,"This bridges the gap between game design and AI development. The parameters defined here will dictate the entire tuning process for AI difficulty.","Hardcode all AI behavior parameters, but this violates REQ-1-063 and makes tuning the AI extremely slow and difficult."
US-012-T02,"Implement AI Configuration Loader Service",Backend Development,N/A,Low,6.2,Mid,1,US-012-T01,TRUE,"Standard service for loading and parsing config files. Must include robust error handling for cases where files are missing or malformed.","Have the AI Controller load its own config file, but a centralized service allows for caching and better management of configurations."
US-013-T01,"Implement BT Nodes for Property Acquisition",Backend Development,N/A,Medium,14.3,Senior,1,"US-011-T03, US-012-T02",TRUE,"This is the first major piece of AI strategic logic. The decision to buy or auction will be a primary differentiator between AI difficulty levels.","Make the AI always buy any property it lands on if it can afford it. This is a very simplistic strategy that would make the AI easy to beat."
US-013-T02,"Implement BT Nodes for Property Development (Building)",Backend Development,N/A,High,16.7,Senior,1,"US-011-T03, US-012-T02, US-002-T03",TRUE,"This is arguably the most complex piece of AI strategy. The AI must understand monopolies, the 'even building' rule, and housing shortages to make intelligent decisions.","Have the AI build houses randomly on any available monopoly. This lacks any strategic consideration for which monopolies are more valuable."
US-013-T03,"Implement BT Nodes for Trading Logic",Backend Development,N/A,High,18.7,Senior,1,"US-011-T03, US-012-T02, US-002-T04",TRUE,"Requires the AI to evaluate the strategic value of properties for itself and for its opponents. This is key to making the 'Hard' AI feel intelligent and challenging.","Disable AI-to-AI trading and have the AI only accept trades that are overwhelmingly in its favor. This makes the AI feel static and non-interactive."
US-019-T02,"Implement Animated Dice Roll",Frontend Development,Design,Medium,12.7,Mid,1,"US-007-T01, US-015-T03","This is a key 'juice' feature. A physics-based roll feels better but is harder to control than a canned animation. The outcome must match the `DiceService` result.","Simply display the numbers as text, but this fails to meet the 'polished 3D' and 'animated' requirements."
US-019-T03,"Implement Property Ownership Visual Indicators",Frontend Development,N/A,Medium,12.3,Mid,1,US-017-T02,TRUE,"This is critical for game state legibility. The system must be event-driven, updating the visuals whenever ownership or mortgage status changes in the `GameState`.","Require the player to click on a property to see who owns it. This is slow and provides a poor user experience."
US-019-T04,"Implement Transaction VFX and SFX",Frontend Development,Design,Medium,10.3,Mid,1,"US-015-T02, US-018-T01","Adds essential game feel and feedback. Requires coordination with a sound designer and careful timing to sync effects with game events.","Have transactions happen silently with only numbers changing in the HUD. This feels sterile and lacks impact."
US-013-T04,"Implement BT Nodes for Auction Bidding",Backend Development,N/A,High,14.3,Senior,1,"US-011-T03, US-012-T02",TRUE,"AI bidding logic is complex. It needs to evaluate the property's value, its own cash reserves, and the financial state of its opponents to make a smart bid.","Have the AI bid up to the property's list price and then stop. This is a simplistic strategy that can be easily exploited."
US-008-T01,"Develop Bankruptcy Detection and Asset Liquidation Logic",Backend Development,N/A,High,12.3,Senior,1,US-002-T01,TRUE,"This logic is critical for the game to ever end. It must accurately calculate a player's total potential liquidity and must be triggered correctly when any debt is owed.","Allow players to have negative cash. This would break the game's economy and violates the core rules."
US-008-T02,"Implement Asset Transfer to Player Creditor",Backend Development,N/A,Medium,8.5,Mid,1,US-008-T01,TRUE,"The asset transfer must be atomic. The logic needs to handle all asset types, including properties that are currently mortgaged.","Manually transfer each asset one by one without a transaction. If an error occurs midway, the game state will be corrupted."
US-008-T03,"Implement Asset Transfer to Bank and Trigger Auction",Backend Development,N/A,Medium,8.3,Mid,1,US-008-T01,TRUE,"This is a different bankruptcy path that requires integration with the auction system. The game must correctly queue up auctions for all properties returned to the bank.","Simply make the properties unowned again. This violates the rule that they must be immediately auctioned."
US-008-T04,"Implement Win/Loss Condition Logic",Backend Development,N/A,Medium,7.2,Mid,1,"US-008-T01, US-003-T01",TRUE,"This logic ties the bankruptcy system to the main game loop controller, allowing the game to conclude. It must correctly handle games with 2, 3, or 4 players.","End the game as soon as the human player goes bankrupt, without simulating the AI finish. This is an option, but REQ-1-069 specifies simulating to the end."
US-021-T01,"Implement SaveGameRepository for Serialization and File I/O",Backend Development,Data Engineering,High,12.3,Senior,1,US-001-T02,TRUE,"This is a complex and critical feature. A senior developer is needed to ensure the serialization is robust, the checksum logic is correct, and all file I/O operations are handled safely.","Use a simpler serialization format like binary, but JSON is human-readable and meets REQ-1-087."
US-021-T02,"Create Save Game UI Screen",Frontend Development,N/A,Medium,9.3,Mid,1,"",TRUE,"The UI needs to read metadata from existing save files to display them, which involves some file I/O. It also needs a confirmation dialog for overwriting.","Provide a single 'Quick Save' slot, but the requirement is for a minimum of five distinct slots."
US-021-T03,"Implement Save Game Flow and Business Rules",Backend Development,Frontend Development,Medium,8.3,Mid,1,"US-021-T01, US-021-T02, US-003-T01",TRUE,"This task integrates the UI, the repository, and the game's turn manager. The rule for when saving is allowed is a key part of the implementation.","Allow saving at any time, but this can lead to saving in an unstable or temporary game state (e.g., mid-animation)."
US-022-T01,"Implement LoadGameRepository for Deserialization and Validation",Backend Development,Data Engineering,High,14.7,Senior,1,US-021-T01,TRUE,"More complex than saving. Must be extremely robust against corrupted or malformed files. Checksum and version validation are critical security and stability features.","Attempt to load any file without validation. This is very risky and could lead to application crashes or unpredictable behavior."
US-022-T02,"Create Load Game UI Screen",Frontend Development,Backend Development,Medium,10.5,Mid,1,US-022-T01,TRUE,"The UI must reflect multiple states for each slot (Empty, Valid, Corrupted, Incompatible). This requires solid logic in the UI controller.","Show all files in a directory and let the user click them. A slot-based UI is more user-friendly and standard for games."
US-022-T03,"Implement Game State Restoration Logic",Backend Development,Frontend Development,High,8.5,Senior,1,"US-022-T01, US-017-T01, US-018-T02",TRUE,"This is the final, critical step of loading. The game scene must be re-initialized from the loaded data, not from scratch. This can be architecturally tricky.","Reload the scene and try to manually set every variable. A more robust approach is to have an initialization manager that can accept an existing GameState."
US-032-T01,Create 'Near Bankruptcy' Save File,Quality Assurance,N/A,Medium,5.2,Mid,1,US-021-T01,TRUE,"Requires deep game knowledge to set up the scenario efficiently. Can be done via gameplay or by writing a script to generate the JSON file directly.","Don't create test files and rely on QA to manually reproduce the scenario for every test run. This is extremely inefficient."
US-032-T02,Create 'Housing Shortage' Save File,Quality Assurance,N/A,Medium,5.5,Mid,1,US-021-T01,TRUE,"This scenario is difficult to achieve in normal gameplay, so a scripted or manually edited save file is almost essential for reliable testing.","Hope that a housing shortage occurs during random playtesting. This is unreliable and fails to guarantee the feature is tested."
US-032-T03,Create 'Complex Ownership' Save File,Quality Assurance,N/A,Low,4.3,Junior,1,US-021-T01,TRUE,"This save file is useful for testing many late-game systems, including UI performance, trading logic, and win/loss conditions.","Test features only with early-game states. This can miss bugs that only appear with a more complex game state."
US-031-T02,"Implement Save/Load Integration Test",Quality Assurance,Backend Development,High,14.7,Senior,1,"US-021-T01, US-022-T01, US-031-T01",TRUE,"This is a critical end-to-end test that validates the entire persistence system. Requires a robust method for deep object comparison.","Only manually test save/load. This is time-consuming and can miss subtle data discrepancies that an automated assertion would catch."
US-031-T03,"Implement Trade Negotiation Integration Test",Quality Assurance,Backend Development,High,14.3,Senior,1,"US-002-T01, US-031-T01",TRUE,"Validates that the trading logic in the RuleEngine correctly modifies the GameState. This is key for ensuring trades are fair and atomic.","Assume trading works based on unit tests. This is risky as it doesn't test the interaction between the trading logic and the central GameState."
US-031-T04,"Implement Bankruptcy Integration Test",Quality Assurance,Backend Development,High,16.7,Senior,1,"US-008-T01, US-032-T01, US-031-T01",TRUE,"This is one of the most complex integration tests to write. It validates the entire bankruptcy flow, from debt trigger to asset transfer. Uses the curated save file.","Manually test bankruptcy. This is very time-consuming to set up and hard to repeat with the exact same conditions."
US-030-T05,"Write Unit Tests for Bankruptcy and Data Persistence Logic",Quality Assurance,Backend Development,High,16.0,Senior,1,"US-008-T01, US-025-T01, US-021-T01, US-030-T01",TRUE,"These systems are critical and complex. The unit tests must cover all logical branches and use mocks to isolate the logic from actual file or database I/O.","Write only integration tests for these systems. This makes it harder to pinpoint the exact location of a bug when a test fails."
US-010-T01,Develop Statistics Aggregation Service,Backend Development,Data Engineering,Medium,8.3,Mid,1,US-008-T04,TRUE,"This service translates the raw final game state into the specific metrics required for persistence. It requires careful calculation to be accurate.","Calculate all stats directly within the repository. A separate service provides better separation of concerns."
US-010-T02,"Implement Statistics Update in Repository",Backend Development,Data Engineering,High,10.5,Senior,1,"US-025-T01, US-010-T01",TRUE,"This involves a complex, transactional database write. It must be atomic to prevent data corruption. A senior developer should handle the SQL transaction logic.","Perform separate, non-transactional writes for each statistic. This is risky as a failure midway could leave the stats in an inconsistent state."
US-010-T03,"Create UI Screen to Display Statistics",Frontend Development,N/A,Low,8.0,Junior,1,US-010-T02,TRUE,"A simple, read-only UI screen. Good for a junior developer. The main work is formatting the data nicely for display.","Combine statistics with the main player profile screen. A dedicated screen is better for displaying the large amount of data."
US-015-T01,Create In-Game Pause Menu UI,Frontend Development,Design,Low,7.3,Junior,1,"",TRUE,"Standard UI task. The logic for pausing the game via `Time.timeScale` is straightforward.","Don't have a pause menu and require players to quit to the main menu to access settings. This is a very poor user experience."
US-015-T02,"Implement Volume Control Sliders",Frontend Development,N/A,Medium,8.3,Mid,1,US-015-T01,TRUE,"Requires knowledge of Unity's AudioMixer system and how to expose and control parameters from C# scripts.","Have a single master volume slider. Independent controls are a standard and expected feature."
US-015-T03,"Implement Game Speed Control Logic",Backend Development,Frontend Development,Medium,8.5,Mid,1,US-015-T01,TRUE,"This requires refactoring all timed actions (animations, delays) to respect a central `GameSpeedManager`. This can be an intrusive change if not planned for.","Hardcode all animation speeds. This fails to meet the requirement and removes a key quality-of-life feature for experienced players."
US-015-T04,"Implement Data Management Buttons and Logic",Backend Development,Frontend Development,Medium,6.2,Mid,1,"US-015-T01, US-025-T01, US-021-T01",TRUE,"The UI part is simple, but the backend logic involves destructive file system and database operations, which must be handled carefully with confirmation dialogs.","Require users to manually delete files in their `%APPDATA%` folder. This is not user-friendly and is error-prone."
US-016-T01,"Create Victory and Game Over UI Prefabs",Frontend Development,Design,Medium,8.3,Mid,1,"",TRUE,"These are important screens for player feedback. They require good visual design and art assets to be effective.","Use a simple text message ('You Win!') on a black screen. This feels anticlimactic and unpolished."
US-016-T02,"Create Game Summary Screen UI",Frontend Development,Design,Medium,10.2,Mid,1,"",TRUE,"The flexible layout to handle 2-4 players adds complexity. Needs to be well-designed to be readable and not cluttered.","Show only the winner's stats. Displaying stats for all players provides better context and closure."
US-016-T03,"Implement End-Game Flow Logic and Data Population",Backend Development,Frontend Development,High,11.7,Senior,1,"US-016-T01, US-016-T02, US-008-T04",TRUE,"This controller orchestrates the entire end-game sequence, including the high-speed AI simulation. A senior developer is needed to manage this complex state transition.","Simply end the game when the player loses. The requirement to simulate the rest of the game adds significant complexity but provides a more complete summary."
US-025-T01,"Implement StatisticsRepository for Read/Write Operations",Backend Development,Data Engineering,High,14.7,Senior,1,US-024-T02,TRUE,"This is the data access backbone for all player progression. A senior developer must ensure all database operations are efficient, correct, and transactional.","Use a single large JSON file for all stats. This becomes very inefficient to read and write as the player's history grows."
US-026-T01,Implement Database Backup Service,Backend Development,DevOps,Medium,5.5,Mid,1,US-024-T01,TRUE,"This is a key data resilience feature. The logic for file timestamp checking and backup rotation needs to be robust.","Don't back up the database. This puts the player's entire historical progress at risk of corruption."
US-028-T03,"Contextual Logging Throughout Core Logic",Backend Development,Quality Assurance,Medium,4.0,Mid,1,"US-028-T02, US-002-T01, US-013-T01",TRUE,"This is a cross-cutting concern. It requires a developer to go through the entire core codebase and add meaningful log statements at the correct levels.","Add logs only when debugging a specific issue. Proactive logging is much more effective for diagnosing issues in a released product."
US-027-T03,"Document Project Setup and Onboarding Process",Product Management,DevOps,Low,4.0,Mid,1,US-027-T02,TRUE,"Crucial for team scalability and maintainability. This should be done by someone with a clear understanding of the full development toolchain.","Let new developers figure out the setup on their own. This leads to wasted time and inconsistent development environments."
US-023-T01,Design Data Migration Architecture,Backend Development,Data Engineering,High,8.3,Lead,1,US-022-T01,TRUE,"This is a forward-looking architectural task. A lead or architect should design a scalable system for handling multiple versions of save data over the product's lifecycle.","Decide to break save compatibility with every major update. This is very hostile to players and should be avoided."
US-023-T02,"Implement DataMigrationService and Integrate with Loader",Backend Development,Data Engineering,High,16.7,Senior,1,"US-023-T01, US-022-T01",TRUE,"The implementation of the migration can be very complex and delicate. It must be thoroughly tested to prevent data loss.","Ask players to manually edit their JSON save files to make them compatible. This is not a realistic or user-friendly solution."
